Country,Continent,ISO_Code,Level,GDLCODE,Region,"1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Indonesia","Asia/Pacific","IDN","Subnat","IDNr102","North Sumatra",,,10.1,10.9,11.7,12.4,13.2,14.0,14.8,15.6,16.4,17.2,16.0,14.9,13.8,12.6,12.7,12.8,12.9,13.0,13.1,13.3,13.5,13.8,14.0,14.2,14.4,14.7,14.9
"Indonesia","Asia/Pacific","IDN","Subnat","IDNr104","Riau (incl. Riau islands)",,,3.01,3.23,3.44,3.66,3.88,4.09,4.31,4.53,4.74,4.96,4.62,4.28,3.94,3.60,4.35,5.09,5.84,6.59,7.33,7.55,7.77,7.99,8.21,8.43,8.65,8.87,9.09
"Indonesia","Asia/Pacific","IDN","Subnat","IDNr122","South Kalimantan",,,2.53,2.62,2.71,2.81,2.90,2.99,3.09,3.18,3.27,3.36,3.43,3.49,3.56,3.63,3.66,3.69,3.73,3.76,3.80,3.87,3.94,4.00,4.07,4.14,4.21,4.28,4.35
"Indonesia","Asia/Pacific","IDN","Subnat","IDNr126","South Sulawesi (incl Sulawesi Barat)",,,7.14,7.42,7.70,7.98,8.26,8.54,8.82,9.10,9.38,9.66,9.62,9.59,9.56,9.53,9.56,9.60,9.64,9.68,9.72,9.72,9.72,9.72,9.72,9.72,9.71,9.71,9.71
"Indonesia","Asia/Pacific","IDN","Subnat","IDNr106","South Sumatra",,,7.12,6.98,6.84,6.70,6.55,6.41,6.27,6.13,5.99,5.85,6.02,6.19,6.35,6.52,6.71,6.90,7.09,7.28,7.48,7.59,7.71,7.83,7.94,8.06,8.17,8.29,8.41
"Indonesia","Asia/Pacific","IDN","Subnat","IDNr127","Southeast Sulawesi",,,1.26,1.32,1.38,1.44,1.50,1.56,1.62,1.67,1.73,1.79,1.87,1.94,2.01,2.08,2.12,2.15,2.18,2.22,2.25,2.31,2.37,2.44,2.50,2.56,2.62,2.68,2.74
"Indonesia","Asia/Pacific","IDN","Subnat","IDNr111","West Java",,,39.6,40.0,40.5,40.9,41.4,41.8,42.3,42.7,43.2,43.6,42.2,40.7,39.2,37.8,39.3,40.9,42.4,44.0,45.5,46.6,47.6,48.7,49.7,50.7,51.8,52.8,53.9
"Indonesia","Asia/Pacific","IDN","Subnat","IDNr120","West Kalimantan",,,3.56,3.60,3.64,3.68,3.72,3.76,3.80,3.84,3.88,3.92,4.10,4.29,4.47,4.66,4.60,4.55,4.50,4.45,4.40,4.52,4.64,4.77,4.89,5.01,5.14,5.26,5.38
"Indonesia","Asia/Pacific","IDN","Subnat","IDNr117","West Nusa Tenggara",,,3.70,3.78,3.86,3.93,4.01,4.09,4.17,4.24,4.32,4.40,4.51,4.62,4.74,4.85,4.92,4.98,5.04,5.11,5.17,5.19,5.20,5.22,5.23,5.25,5.26,5.27,5.29
"Indonesia","Asia/Pacific","IDN","Subnat","IDNr103","West Sumatra",,,3.58,3.82,4.07,4.32,4.56,4.81,5.05,5.30,5.54,5.79,5.47,5.15,4.84,4.52,4.60,4.68,4.76,4.85,4.93,5.01,5.09,5.17,5.26,5.34,5.42,5.50,5.58
