Country,Continent,ISO_Code,Level,GDLCODE,Region,"1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Indonesia","Asia/Pacific","IDN","Subnat","IDNr102","North Sumatra",,,54.6,53.5,52.5,51.4,50.4,49.3,48.3,47.2,46.2,45.1,42.1,39.2,36.2,33.3,31.4,29.5,27.5,25.6,23.7,22.1,20.4,18.8,17.1,15.5,13.8,12.2,10.5
"Indonesia","Asia/Pacific","IDN","Subnat","IDNr104","Riau (incl. Riau islands)",,,54.5,53.0,51.4,49.8,48.2,46.6,45.0,43.5,41.9,40.3,37.9,35.5,33.2,30.8,27.6,24.4,21.1,17.9,14.7,13.2,11.7,10.2,8.71,7.21,5.71,4.21,2.72
"Indonesia","Asia/Pacific","IDN","Subnat","IDNr122","South Kalimantan",,,47.0,48.2,49.5,50.7,52.0,53.2,54.5,55.7,57.0,58.2,51.2,44.1,37.1,30.1,28.4,26.8,25.2,23.5,21.9,20.9,19.9,18.9,17.9,16.9,15.9,15.0,14.0
"Indonesia","Asia/Pacific","IDN","Subnat","IDNr126","South Sulawesi (incl Sulawesi Barat)",,,66.2,63.8,61.5,59.2,56.8,54.5,52.2,49.8,47.5,45.1,44.1,43.1,42.1,41.0,38.3,35.7,33.0,30.3,27.7,25.3,22.9,20.5,18.1,15.7,13.3,10.9,8.45
"Indonesia","Asia/Pacific","IDN","Subnat","IDNr106","South Sumatra",,,49.5,50.8,52.2,53.5,54.9,56.2,57.5,58.9,60.2,61.6,56.8,52.0,47.2,42.4,39.3,36.1,33.0,29.9,26.8,24.4,22.1,19.7,17.4,15.0,12.7,10.3,7.95
"Indonesia","Asia/Pacific","IDN","Subnat","IDNr127","Southeast Sulawesi",,,65.3,65.6,66.0,66.4,66.7,67.1,67.4,67.8,68.1,68.5,64.6,60.7,56.8,52.9,49.5,46.2,42.8,39.5,36.1,32.3,28.5,24.7,20.9,17.2,13.4,9.57,5.78
"Indonesia","Asia/Pacific","IDN","Subnat","IDNr111","West Java",,,67.0,64.4,61.8,59.1,56.5,53.9,51.3,48.7,46.1,43.5,39.2,35.0,30.7,26.5,24.4,22.3,20.2,18.2,16.1,14.6,13.2,11.7,10.3,8.86,7.42,5.98,4.53
"Indonesia","Asia/Pacific","IDN","Subnat","IDNr120","West Kalimantan",,,41.5,43.7,45.9,48.2,50.4,52.6,54.9,57.1,59.3,61.6,57.4,53.3,49.1,45.0,41.5,38.0,34.5,31.0,27.6,26.6,25.7,24.7,23.8,22.9,21.9,21.0,20.0
"Indonesia","Asia/Pacific","IDN","Subnat","IDNr117","West Nusa Tenggara",,,77.7,77.6,77.5,77.4,77.3,77.2,77.1,77.0,76.9,76.8,70.7,64.7,58.6,52.5,50.6,48.7,46.8,44.9,43.1,38.4,33.8,29.2,24.5,19.9,15.3,10.7,6.03
"Indonesia","Asia/Pacific","IDN","Subnat","IDNr103","West Sumatra",,,69.1,66.7,64.3,61.9,59.5,57.2,54.8,52.4,50.0,47.6,46.6,45.7,44.8,43.8,39.4,35.0,30.6,26.2,21.8,19.9,17.9,16.0,14.1,12.1,10.2,8.28,6.34
